NAME,YEAR,MONTH,AVRG ELEVATION,MIN ELEVATION,MAX ELEVATION,PRECIPITATION RATE,SOIL MOISTURE,WIND SPEED,SURFACE TEMPERATURE,DEEP SOIL TEMPERATURE,Flood Risk,Landslide Risk,Storm Risk,Disaster Susceptibility Index
0.9375,2027,2,0.298033283,0.106976744,0.737122558,0.2608451104000001,0.6964237694800001,0.19015788086,0.4906313816400003,0.4410195944399997,0.185335570376,0.434991239452,0.0263870808359999,0.4595185937860467
0.9375,2027,3,0.298033283,0.106976744,0.737122558,0.2732501369399998,0.6472618530499997,0.1554731992999999,0.5879203817800004,0.5955944972799998,0.1560912060349997,0.4548791530529997,-0.0032230838540001,0.4398756761789092
0.9375,2027,4,0.298033283,0.106976744,0.737122558,0.1561884072,0.6236822841299997,0.1537770618099999,0.57122679482,0.6927072066400001,0.1055313608549998,0.4321093053269998,-0.03568134038,0.3795896027945208
0.9375,2027,5,0.298033283,0.106976744,0.737122558,0.0961060186299999,0.6017943239599999,0.16534762403,0.4670885682000002,0.5981827494100003,0.0957596626999998,0.3886133092589999,-0.028250186739,0.3503062410163104
0.9375,2027,6,0.298033283,0.106976744,0.737122558,0.0944397723999999,0.4677995915799999,0.14192082888,0.4356283982600001,0.5133781983100001,0.0611867784819998,0.3309541054559999,-0.03182874468,0.2917334634971457
0.9375,2027,7,0.298033283,0.106976744,0.737122558,0.4691697639700002,0.5125588034499999,0.11097098603,0.4350925684300001,0.4946294236100001,0.224613704637,0.453051111548,0.068317481617,0.5136414827169988
0.9375,2027,8,0.298033283,0.106976744,0.737122558,0.4690365409199997,0.65502911615,0.0809521840699999,0.4467407325400001,0.4998650746699999,0.2649718764049998,0.4967993686549998,0.0539403610959998,0.56005443931393
0.9375,2027,9,0.298033283,0.106976744,0.737122558,0.4627494630899999,0.6485989579099997,0.3668755897,0.4482560317900001,0.4890410943499999,0.2602249379509999,0.4908194017699998,0.1661205401489999,0.600807763441953
0.9375,2027,10,0.298033283,0.106976744,0.737122558,0.5545422529799999,0.6725536473099997,0.4144415594199999,0.4230631212799999,0.47451300231,0.3091670428289999,0.5226380271489999,0.217723347106,0.6735564040424104
0.9375,2027,11,0.298033283,0.106976744,0.737122558,0.46743007735,0.6906294564899998,0.5162772627199999,0.38374862384,0.4504037845099999,0.2876078148189999,0.4971052736539999,0.2401868752249999,0.6537169831358152
0.9375,2027,12,0.298033283,0.106976744,0.737122558,0.3510282407500001,0.6566618385199997,0.49233406234,0.37717336319,0.4325693075799999,0.2321718469179999,0.4484275418969999,0.197004096223,0.5701980200493415
0.9375,2028,1,0.298033283,0.106976744,0.737122558,0.3837849745300001,0.6953496954900001,0.20357561243,0.3738236703500002,0.41923714905,0.257550836089,0.4671944874160001,0.0919976749609999,0.5535731744769578
0.9375,2028,2,0.298033283,0.106976744,0.737122558,0.3214895444199998,0.6850338298899998,0.18322985789,0.4627439428799998,0.4277449307499997,0.2117538498589999,0.4471126550429998,0.0473866896059999,0.492860977464556
0.9375,2028,3,0.298033283,0.106976744,0.737122558,0.2207707473299999,0.6133619263099997,0.1544868204199999,0.53922785364,0.5665380930500001,0.1346679777969999,0.4231540773019999,-0.009622946661,0.4042115897571685
0.9375,2028,4,0.298033283,0.106976744,0.737122558,0.10928977914,0.6032974570999997,0.1567178005399999,0.5537066045100002,0.67117809037,0.0841604995839998,0.4076184455459999,-0.045070595244,0.3470304861137824
0.9375,2028,5,0.298033283,0.106976744,0.737122558,0.0931169950299999,0.4459531503499999,0.14340655823,0.4807652550900001,0.5906751770500003,0.0450763637989998,0.339462735624,-0.040658657517,0.2826091315140148
0.9375,2028,6,0.298033283,0.106976744,0.737122558,0.07476494152,0.42961915617,0.1346192709299999,0.43908641684,0.5122364552199999,0.041171111791,0.313369176951,-0.04134342084,0.2641417109360033
0.9375,2028,7,0.298033283,0.106976744,0.737122558,0.47409905359,0.4915966275299999,0.1072330919199999,0.4401193347100002,0.4872915817700002,0.2192914144529999,0.4467736772899999,0.0672957576029999,0.5059827247066354
0.9375,2028,8,0.298033283,0.106976744,0.737122558,0.4715708626999998,0.6501997189400001,0.0917566930799999,0.4255546965000003,0.47896223191,0.2687739931619998,0.491930277474,0.0632596684419998,0.5635524695725522
0.9375,2028,9,0.298033283,0.106976744,0.737122558,0.5217452300100001,0.6545450531799999,0.5269669920599999,0.4155652012999999,0.4781662279100001,0.2921452393979999,0.508126987139,0.2543939972669999,0.6692819592337884
0.9375,2028,10,0.298033283,0.106976744,0.737122558,0.5267981852199999,0.6788713668899998,0.4900073753199999,0.4024875413200001,0.4603935411900002,0.3040798475909999,0.513386230471,0.2437415691299999,0.6757003711490566
0.9375,2028,11,0.298033283,0.106976744,0.737122558,0.4843151952399999,0.6873686057199997,0.6302379810900002,0.3717786760400001,0.43675749801,0.2957775963039998,0.4984632964899999,0.2932306875,0.6822758351576697
0.9375,2028,12,0.298033283,0.106976744,0.737122558,0.3677678068199999,0.65591295246,0.5497551742999996,0.3700226064300001,0.4199035146299998,0.2400731588799999,0.4506915873099999,0.2264245621799998,0.5891375350644856
0.9375,2029,1,0.298033283,0.106976744,0.737122558,0.3911788200300001,0.6969056597399998,0.2047849071599999,0.3593073542300001,0.4062396053199999,0.263878426788,0.467279921595,0.0976028097269999,0.5601140245880927
0.9375,2029,2,0.298033283,0.106976744,0.737122558,0.3292763858599998,0.6795372913899999,0.19524249534,0.4337576159599998,0.4041289335999997,0.2190168902689999,0.4430765464949998,0.0603250624019999,0.5006416167189356
0.9375,2029,3,0.298033283,0.106976744,0.737122558,0.1323384583,0.6159447937899998,0.1475390497699999,0.4445858999399998,0.4598697008099998,0.1189983131689999,0.3760655723889998,-0.02000335089,0.3614050779687105
0.9375,2029,4,0.298033283,0.106976744,0.737122558,0.10622878164,0.4106543713800002,0.1475984085699999,0.48816653075,0.5432676146600001,0.03825118962,0.323325125438,-0.03652863653,0.2702416900117849
0.9375,2029,5,0.298033283,0.106976744,0.737122558,0.0602772235,0.4286057026599998,0.1539617927599999,0.44197482205,0.4890341553799999,0.0344943074879999,0.3040783655239999,-0.038530408556,0.255416654158308
0.9375,2029,6,0.298033283,0.106976744,0.737122558,0.0770657758199999,0.40595351021,0.12863232205,0.4059153059499999,0.4624696280299998,0.0416259739009999,0.2970063680149999,-0.036413727924,0.2567174904332845
0.9375,2029,7,0.298033283,0.106976744,0.737122558,0.52788394571,0.4707634434299999,0.1140490782399999,0.3810106476700001,0.4661159146099999,0.2463771534789999,0.4524240562639999,0.0979793571749999,0.5399764431233968
0.9375,2029,8,0.298033283,0.106976744,0.737122558,0.5056395466999998,0.6396428652499999,0.4941681146699998,0.38886674003,0.4434413102699998,0.2865720019489999,0.4918796422389998,0.2417824335719999,0.6505859421649377
0.9375,2029,9,0.298033283,0.106976744,0.737122558,0.4818473837099998,0.6690859862000003,0.4893759761999998,0.3747570025599999,0.4269443007200001,0.288710020532,0.490275527717,0.2355498767809998,0.6483818531400616
0.9375,2029,10,0.298033283,0.106976744,0.737122558,0.51692096925,0.69760449212,0.65802569167,0.3552170296399999,0.4099417342900001,0.315203001108,0.505952641869,0.317439833215,0.709646512645402
0.9375,2029,11,0.298033283,0.106976744,0.737122558,0.4508401022999998,0.69511920891,0.6859973774399998,0.3322962695800002,0.3766647576299995,0.2926092213769999,0.4787274014889998,0.3133883994499998,0.6769094244090004
0.9375,2029,12,0.298033283,0.106976744,0.737122558,0.2750317053999999,0.6532370510499997,0.4958706774300001,0.3306266754600001,0.3563349892099999,0.2100551340829998,0.4093542813769998,0.1849291192,0.5272800795999004
0.9375,2030,1,0.298033283,0.106976744,0.737122558,0.37490572592,0.6676561067099996,0.21092986363,0.3198041061400001,0.3591545418999999,0.2564949728529999,0.4442061147689998,0.1030795137,0.5437962822060587
0.9375,2030,2,0.298033283,0.106976744,0.737122558,0.11448602245,0.6518830158899996,0.14022965127,0.3839253569499999,0.3552007358199999,0.1347709140569999,0.3605575152659999,-0.0161507324469999,0.3640111325932354
0.9375,2030,3,0.298033283,0.106976744,0.737122558,0.13226299366,0.4389674580500002,0.14603769832,0.4258075684699999,0.3735169785200001,0.069630592885,0.3056791878170001,-0.016870864568,0.2884104815795486
